player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Jaime Echenique,echenja01,2022,4,3,-2.012185776,2.254334617,0.242148841,-53.16342485,42.68741663,-10.47600822,-12.8905922,10.77176951,-2.118822689,0.0009209744473,0.0009209744473,0,-7.597630646,1.906586162,-5.691044483,-4.669058426
Anthony Edwards,edwaran01,2022,5684,2693,1.613423342,-0.0526847806,1.560738562,2.006576531,0.4489745833,2.455551114,1.753872341,0.04947339767,1.803345738,6.288867955,5.697930374,0.5909375806,2.392469773,0.6742053458,3.066675119,0.2510116266
Carsen Edwards,edwarca01,2022,166,79,-2.283079569,-3.022833578,-5.305913147,0.07772526579,-2.278359504,-2.200634239,-1.855505866,-3.012830659,-4.868336525,-0.08550417013,-0.08550417013,0,-4.835647337,-2.866694946,-7.702342283,0.14397229
Kessler Edwards,edwarke02,2022,2086,994,-2.682676865,-1.299334866,-3.98201173,1.348303377,-3.695914979,-2.347611602,-2.02449948,-1.864445298,-3.888944778,-0.5794284061,-0.5657931485,-0.01363525765,-1.94079146,-1.518767395,-3.459558855,0.1930730816
Rob Edwards,edwarro01,2022,21,11,-1.35677114,5.073250456,3.716479316,-34.9175231,-2.145317303,-37.0628404,-8.319230012,3.904026538,-4.415203474,-0.009541051247,-0.009541051247,0,-8.736400148,-0.08576964793,-8.822169796,2.09301659
CJ Elleby,ellebcj01,2022,2457,1174,-2.920608349,-1.867084212,-4.787692561,-3.280394268,-3.594374,-6.874768268,-3.138139692,-2.268927308,-5.407067,-1.597882438,-1.597882438,0,-3.189194487,-2.758754713,-5.9479492,0.4000239692
Wayne Ellington,ellinwa01,2022,1705,810,-1.165551292,-0.8866090609,-2.052160353,-1.559775103,-0.7938933361,-2.353668439,-1.287825358,-0.8772847085,-2.165110066,0.240908072,0.240908072,0,-1.143202268,-1.918657859,-3.061860127,-0.3329302115
Joel Embiid,embiijo01,2022,5377,2682,3.547521791,4.137991026,7.685512817,3.021905513,3.18162144,6.203526953,3.615599885,4.160000394,7.775600278,14.52112669,12.69572362,1.825403073,3.853333058,4.288259416,8.141592474,0.5413750939
James Ennis III,ennisja01,2022,120,56,-0.5286600729,-2.265943878,-2.794603951,1.379922471,-1.197981896,0.1819405755,-0.1607097714,-2.173587133,-2.334296904,-0.009207529074,-0.009207529074,0,0.09051273834,-3.63201605,-3.541503312,0.0208762638
Drew Eubanks,eubandr01,2022,2613,1245,-2.339202401,-1.023994482,-3.363196883,-2.640859343,-3.589992907,-6.23085225,-2.515975726,-1.564760635,-4.08073636,-0.8530848135,-0.8530848135,0,-2.580827993,-1.363629784,-3.944457777,-0.05207591329
Tacko Fall,fallta01,2022,121,59,-4.016075158,4.202549141,0.1864739831,-0.3022384641,3.200244636,2.898006172,-3.509394989,4.188604967,0.6792099775,0.1020539741,0.1020539741,0,-2.650161302,0.7137734791,-1.936387823,-1.13484906
Derrick Favors,favorde01,2022,1358,653,-3.257039118,1.458225263,-1.798813855,-4.52513129,3.228037667,-1.297093624,-3.663269291,1.934022453,-1.729246838,0.3363670376,0.3363670376,0,-4.433393614,1.10703473,-3.326358884,-1.090291157
Bruno Fernando,fernabr01,2022,336,152,-1.662421859,2.20878799,0.5463661308,-7.432425815,-0.6680658274,-8.100491642,-2.927585328,1.751819266,-1.175766062,0.1337029343,0.1337029343,0,-3.822118464,-0.3466722041,-4.168790668,0.6403833315
Dorian Finney-Smith,finnedo01,2022,6554,3332,-0.4994659205,1.122352916,0.6228869958,6.750051374,-1.671307972,5.078743402,0.9603322655,0.5766838644,1.53701613,7.298266938,4.669524608,2.62874233,1.093194904,1.445978559,2.539173462,-1.291001105
Malik Fitts,fittsma01,2022,168,79,0.0853439802,-3.531547109,-3.446203129,-8.658148067,6.466105258,-2.192042809,-1.808085516,-1.778459103,-3.586544619,-0.02905903025,-0.1072467788,0.07818774856,-1.560307783,-4.557618272,-6.117926055,-1.02112751
Malachi Flynn,flynnma01,2022,1192,573,-0.2863758704,0.707871251,0.4214953806,-0.01785269132,-2.218572908,-2.236425599,-0.2616533891,0.1287979172,-0.1328554719,0.760491911,0.7248829966,0.03560891442,-0.3685019896,-0.1876890915,-0.5561910811,-0.7038582223
Bryn Forbes,forbebr01,2022,2871,1362,0.08732838944,-4.325714414,-4.238386024,-0.8587833461,0.9319336178,0.07315027172,-0.1328543838,-3.48708174,-3.619936124,-0.6031457077,-0.6382553257,0.03510961805,-0.2506396432,-4.10128207,-4.351921713,0.190390725
Aleem Ford,fordal03,2022,144,74,-7.856359404,-0.5991194314,-8.455478836,-3.120935739,-9.405914572,-12.52685031,-7.292248856,-2.476903636,-9.769152492,-0.2619222446,-0.2619222446,0,-6.627621614,-2.270400496,-8.89802211,-1.163948852
Trent Forrest,forretr01,2022,1564,765,-1.507206953,0.4815575357,-1.025649418,1.636696207,0.7501226358,2.386818843,-0.9834226861,0.536806523,-0.446616163,0.888744954,0.888744954,0,-1.332174656,-0.4804483146,-1.81262297,-1.142687572
Evan Fournier,fournev01,2022,4811,2358,0.2348079328,-1.18635696,-0.9515490273,2.580512391,-3.90370294,-1.32319055,0.7591019801,-1.843075633,-1.083973653,2.018028208,2.018028208,0,1.024626877,-1.135440729,-0.1108138519,0.6841706396
De'Aaron Fox,foxde01,2022,4421,2083,1.556548574,-2.361671137,-0.8051225629,2.507010979,-3.028375448,-0.5213644687,1.876641143,-2.600854934,-0.7242137906,2.170253133,2.170253133,0,1.334430877,-1.61888848,-0.2844576032,0.806179815
Melvin Frazier Jr.,frazime01,2022,246,120,-9.646687697,-8.661489431,-18.30817713,-9.684357095,-10.6303216,-20.31467869,-10.10629261,-9.57498991,-19.68128252,-1.033963756,-1.033963756,0,-9.636282656,-7.541860157,-17.17814281,-0.2544046342
Tim Frazier,fraziti01,2022,428,208,-5.414663666,0.892340167,-4.522323499,-6.427721079,0.1948553523,-6.232865726,-5.89614184,0.8139080643,-5.082233776,-0.253817836,-0.253817836,0,-5.257765264,-0.1055616489,-5.363326913,-0.7708021692
Markelle Fultz,fultzma01,2022,773,360,0.3085486848,1.222447199,1.530995883,0.5903913174,2.790622042,3.381013359,0.5146631844,1.641903698,2.156566883,0.9071792796,0.9071792796,0,-0.9182564382,0.2685600848,-0.6496963535,0.663615817
Wenyen Gabriel,gabriwe01,2022,758,358,0.1228367776,-3.172071378,-3.0492346,3.964080593,-1.191047452,2.773033141,0.9627312204,-2.938553477,-1.975822257,0.1420382411,0.1420382411,0,-0.6561858945,-2.761628067,-3.417813962,0.09105120083
Daniel Gafford,gaffoda01,2022,2986,1444,0.2209814184,-0.1942848299,0.02669658848,0.7905067033,-2.656467226,-1.865960523,0.3695159136,-0.6782600624,-0.3087441489,1.795111508,1.795111508,0,0.07771747905,-0.4366530529,-0.3589355738,-0.1908257609
Danilo Gallinari,gallida01,2022,3695,1784,1.007683374,-2.334623451,-1.326940077,1.649042485,-1.211693167,0.4373493177,1.155456295,-2.23066473,-1.075208435,1.486611789,1.623433062,-0.1368212739,1.398784829,-2.734229174,-1.335444345,-1.29292304
Langston Galloway,gallola01,2022,229,107,-6.890918547,1.37348482,-5.517433728,-8.756049891,7.032360401,-1.72368949,-7.736630592,2.626759244,-5.109871348,-0.1270854814,-0.1270854814,0,-7.159519858,-0.0452130978,-7.204732956,-0.5142240142
Darius Garland,garlada01,2022,4932,2430,3.877568142,-0.8436792889,3.033888853,6.949995498,2.332184889,9.282180387,4.769545938,-0.268326233,4.501219705,8.991338375,8.991338375,0,4.114618033,0.008416437179,4.12303447,0.01532532662
Marcus Garrett,garrema01,2022,255,128,-3.914894515,-3.600752355,-7.51564687,3.624483932,-3.439464925,0.1850190078,-2.638175144,-3.832864892,-6.471040036,-0.2398599902,-0.2398599902,0,-4.284266475,-2.654593493,-6.938859968,-1.294152565
Usman Garuba,garubus01,2022,518,239,-2.680163142,-1.653595808,-4.33375895,5.167233382,1.957391762,7.124625143,-1.182699704,-0.897270529,-2.079970233,0.08178567317,0.08178567317,0,-1.873989212,-1.987120086,-3.861109298,0.1024698649
Luka Garza,garzalu01,2022,828,389,-0.3204030562,-3.025317027,-3.345720083,-1.167897301,-0.224962224,-1.392859525,-0.4104542005,-2.568381893,-2.978836093,-0.04576050234,-0.04576050234,0,-0.7561653018,-2.110953796,-2.867119098,0.7572479114
Rudy Gay,gayru01,2022,2163,1038,-0.3254276887,0.1764955528,-0.1489321359,0.9251437398,3.060571189,3.985714929,-0.1460870996,0.7605692833,0.6144821837,1.779664995,1.779664995,0,0.68536589,-0.4292105805,0.2561553095,-0.1191562231
Paul George,georgpa01,2022,2243,1077,1.571475417,3.616887697,5.188363113,-1.082188303,4.269613116,3.187424813,1.140716838,3.950826649,5.091543487,4.402187969,4.402187969,0,2.299311225,3.873608959,6.172920184,2.167115993
Taj Gibson,gibsota01,2022,1907,946,-1.890770009,0.4175134207,-1.473256588,-0.3638187035,2.462479698,2.098660994,-1.700070901,0.8481172218,-0.8519536788,0.9066441564,0.9066441564,0,-2.531203606,0.2749048087,-2.256298797,-1.031192105
Josh Giddey,giddejo01,2022,3540,1700,-1.583434261,0.3359546966,-1.247479564,-3.191204693,0.8082084611,-2.382996232,-1.89370601,0.4628950688,-1.430810941,1.150803406,1.150803406,0,-2.08570409,-0.1219067361,-2.207610826,0.5784165221
Shai Gilgeous-Alexander,gilgesh01,2022,4103,1942,2.427941792,-0.4298067285,1.998135064,2.395520154,-2.496807921,-0.1012877663,2.752404062,-0.8764460051,1.875958057,4.599762159,4.599762159,0,1.560463253,-0.7317132062,0.8287500465,0.3561633431
Anthony Gill,gillan01,2022,970,463,-0.1112159232,-1.441585965,-1.552801888,2.798665081,3.01797326,5.816638341,0.5066180946,-0.5653440707,-0.05872597617,0.6353433942,0.6353433942,0,-1.462014656,-2.514519603,-3.976534258,-0.06234696207
Freddie Gillespie,gillefr01,2022,244,119,-6.427119476,3.269047983,-3.158071492,-3.685958947,-0.4766378145,-4.162596762,-6.193570022,2.701732899,-3.491837122,-0.04479805917,-0.04479805917,0,-6.256365279,1.841949404,-4.414415875,-0.5366336379
Rudy Gobert,goberru01,2022,4762,2317,0.1581532778,6.970415517,7.128568795,-0.129640072,4.221055558,4.091415486,0.06377414396,6.82254861,6.886322754,11.3719467,10.7522126,0.619734107,0.001031650108,5.754409202,5.755440852,-0.134186827
Brandon Goodwin,goodwbr01,2022,1005,502,-1.309658356,0.8067952798,-0.502863076,-2.580655577,-3.759118761,-6.339774338,-1.645950786,-0.1300652027,-1.776015989,0.24691787,0.24691787,0,-2.533979624,0.435236156,-2.098743468,-1.017961307
Jordan Goodwin,goodwjo01,2022,9,6,-30.57681363,-2.416319503,-32.99313313,-42.19029213,-19.66828576,-61.8585779,-34.89015842,-6.135576472,-41.02573489,-0.1087431307,-0.1087431307,0,-20.42475699,-4.482941692,-24.90769868,-7.191955211
Aaron Gordon,gordoaa01,2022,5225,2536,-0.6285098884,0.005235133192,-0.6232747552,5.523615765,-1.108198876,4.415416889,0.5783956019,-0.2149534173,0.3634421846,4.044390443,3.45589213,0.5884983134,0.8360873274,-0.8266516428,0.009435684614,-0.1145608334
Eric Gordon,gordoer01,2022,3572,1669,-0.5030771054,-3.117381607,-3.620458712,2.090942116,-0.3652335694,1.725708547,0.04672820672,-2.67232903,-2.625600823,0.1059938689,0.1059938689,0,-0.6656133505,-4.164586896,-4.830200246,0.0613721154
Devonte' Graham,grahade01,2022,4558,2222,0.9173089404,-1.625119665,-0.707810725,0.698833718,-0.972550159,-0.273716441,0.9312915323,-1.577517949,-0.6462264166,2.378497927,2.255766004,0.1227319234,1.242348859,-1.435008227,-0.1926593683,-0.5697291063
Jerami Grant,grantje01,2022,3072,1500,0.08588397558,-1.549756197,-1.463872221,-3.413735153,2.86598092,-0.5477542331,-0.5228566793,-0.6882653598,-1.211122039,1.176527362,1.176527362,0,-0.8774984775,-0.8565105023,-1.73400898,-0.09985324196
Hassani Gravett,graveha01,2022,342,171,-0.6199825781,-0.6725068703,-1.292489448,0.3006572005,2.41618067,2.716837871,-0.4039935931,-0.05717130014,-0.4611648933,0.1979760116,0.1979760116,0,-0.5908325324,-0.7478378932,-1.338670426,-0.8571515788
Danny Green,greenda02,2022,3399,1672,-0.5998052767,1.289153267,0.6893479908,1.368612177,1.212286215,2.580898392,-0.2485773814,1.334798771,1.08622139,3.308754824,2.514186158,0.7945686662,0.08451170245,1.725242247,1.809753949,0.07198538243
Draymond Green,greendr01,2022,4239,2032,-1.021126396,4.571822158,3.550695763,-0.2612227982,4.433800066,4.172577268,-0.9621271846,4.756456224,3.794329039,6.989095088,4.210573012,2.778522076,-0.1488438049,4.717914661,4.569070856,1.648047842
JaMychal Green,greenja01,2022,2383,1154,-1.600615623,-0.4556121484,-2.056227772,-3.890180043,0.4927353424,-3.397444701,-2.207507807,-0.2886887256,-2.496196533,0.1528537349,0.07777987787,0.07507385705,-1.568072084,-0.4580292404,-2.026101324,-0.04069442873
Javonte Green,greenja02,2022,3339,1591,-0.3716540613,1.832145011,1.46049095,2.134158965,0.3880021167,2.522161081,0.1409091265,1.658042305,1.798951431,3.69148966,3.456735461,0.2347541989,-0.4427781978,1.908548822,1.465770624,-0.1849227549
Jalen Green,greenja05,2022,4566,2138,-1.000642064,-2.557744116,-3.558386179,-3.609121758,-2.95124907,-6.560370829,-1.538791421,-2.727072257,-4.265863678,-1.664680952,-1.664680952,0,-1.696773346,-3.144578813,-4.841352159,0.6752674527
Jeff Green,greenje02,2022,4063,1962,-1.891164181,-1.644809799,-3.53597398,0.6238094038,-2.282414486,-1.658605082,-1.506757225,-1.878335689,-3.385092914,-0.6273832144,-0.7502970063,0.1229137919,-1.528955567,-2.64795698,-4.176912547,-0.3863140399
Josh Green,greenjo02,2022,2425,1160,-1.783572268,1.447720547,-0.3358517211,-3.145191626,3.199928152,0.05473652589,-2.200507605,1.874140462,-0.3263671428,1.440408119,1.46898286,-0.0285747403,-2.53644811,1.061823051,-1.474625058,0.5506873671
Blake Griffin,griffbl01,2022,2077,983,-0.7099211608,5.295122286,4.585201125,-2.533086315,-2.35564575,-4.888732065,-1.161143827,4.033566438,2.872422611,2.886425763,2.391358056,0.4950677072,-0.5308962229,3.515847695,2.984951472,0.3354635572
Quentin Grimes,grimequ01,2022,1583,786,-0.5573337818,0.785012066,0.2276782842,-4.432388081,3.732527439,-0.6998606421,-1.393638879,1.433797932,0.0401590533,1.117362849,1.117362849,0,-0.6808840239,1.106134624,0.4252505999,-0.1375425398
Kyle Guy,guyky01,2022,400,186,-1.29318573,-0.0143267173,-1.307512447,-7.380746327,-1.541062155,-8.921808482,-2.677639697,-0.3832573554,-3.060897053,-0.02986472971,-0.02986472971,0,-2.09981995,-1.589172826,-3.688992776,1.225221499
Rui Hachimura,hachiru01,2022,1937,943,-0.9929024259,-2.458552652,-3.451455077,-0.2908778161,-4.340685716,-4.631563532,-0.8842695824,-2.972701875,-3.856971457,-0.5284910856,-0.5284910856,0,-1.118056286,-3.001465329,-4.119521614,-0.7686271478
Tyrese Haliburton,halibty01,2022,5652,2695,3.183194911,-0.8837883307,2.29940658,0.1638062155,-1.694797522,-1.530991306,2.764219876,-1.066540207,1.697679669,6.112345634,6.112345634,0,2.379538031,-0.6149586105,1.76457942,-0.04851864644
Tyler Hall,hallty01,2022,5,2,-6.092543455,-6.832322909,-12.92486636,-34.5428029,-32.64742836,-67.19023126,-12.50983484,-12.68923854,-25.19907338,-0.02280320951,-0.02280320951,0,-12.75071064,-12.58247663,-25.33318727,-0.4532579219
R.J. Hampton,hamptrj01,2022,2965,1402,-3.028467505,-1.733627859,-4.762095364,-5.448625539,-3.043362429,-8.491987968,-3.619847276,-2.088148931,-5.707996207,-2.118598929,-2.118598929,0,-4.313295335,-2.050960621,-6.364255956,0.1296467455
Tim Hardaway Jr.,hardati02,2022,2515,1245,0.6159164123,0.3175014464,0.9334178587,-2.850769177,1.165064181,-1.685704996,-0.08835251314,0.4936372137,0.4052847006,2.001993172,2.001993172,0,0.9033417997,0.9498348641,1.853176664,-0.111792282
James Harden,hardeja01,2022,5932,2898,3.564152345,-1.485025336,2.079127008,2.499684035,-0.9308854446,1.56879859,3.522769701,-1.456575731,2.066193969,7.227443907,5.637989913,1.589453994,3.8271918,-1.390266952,2.436924848,0.3930783576
Maurice Harkless,harklma01,2022,1818,863,-3.868388448,-0.6683030714,-4.536691519,-0.07752731295,2.577341276,2.499813963,-3.294387339,0.01636736347,-3.278019976,-0.2318442094,-0.2318442094,0,-3.157560547,-0.6526345446,-3.810195092,-0.2771651962
Jared Harper,harpeja01,2022,85,43,18.46099131,-2.384109792,16.07688152,18.10784853,-11.48453625,6.623312278,19.58293598,-4.385389966,15.19754602,0.3902537873,0.3902537873,0,14.84459673,-3.062696562,11.78190016,-0.8864505154
Montrezl Harrell,harremo01,2022,3393,1641,2.032999079,0.1123052137,2.145304293,1.510057222,1.916945547,3.427002769,2.053165171,0.5319680472,2.585133218,4.45544413,4.45544413,0,1.739680705,-0.201706726,1.537973979,-0.4299532388
Gary Harris,harriga01,2022,3628,1730,-1.113414682,-0.5680517511,-1.681466433,-1.204668875,0.575795153,-0.6288737222,-1.118785292,-0.3483411571,-1.467126449,1.13305188,1.13305188,0,-2.337613032,-0.2205102543,-2.558123286,0.06435377215
Joe Harris,harrijo01,2022,902,423,-2.443504577,-2.580808736,-5.024313313,-3.792166146,1.83451157,-1.957654576,-2.899924751,-1.804470943,-4.704395694,-0.4213268083,-0.4213268083,0,-2.073931289,-1.820307322,-3.894238611,-0.1091379657
Shaquille Harrison,harrish01,2022,49,23,-4.444613466,4.811796606,0.3671831396,-8.843352041,0.7665418394,-8.076810201,-5.637774057,4.299464266,-1.338309791,0.01688876951,0.01688876951,0,-6.574969351,3.399560045,-3.175409306,1.950780358
Tobias Harris,harrito02,2022,6018,3009,0.4591940054,-0.8022089339,-0.3430149285,1.701636104,-1.960669502,-0.2590333982,0.7185663856,-1.105967994,-0.3874016086,3.621488378,2.648746646,0.9727417315,0.5547784761,-0.8904101339,-0.3356316578,-1.410495898
Isaiah Hartenstein,harteis01,2022,2552,1216,0.6235615184,1.230410937,1.853972455,3.107245348,2.178414741,5.285660089,1.197369424,1.5147277,2.712097123,3.413194501,3.413194501,0,0.2652597032,2.509403637,2.77466334,0.7227742582
Josh Hart,hartjo01,2022,3707,1791,1.210243405,0.06208118713,1.272324592,-0.9178447858,-0.8168402829,-1.734685069,0.8600845385,-0.09235440116,0.7677301373,3.218484086,3.218484086,0,0.896008171,0.4470398715,1.343048042,0.6851524714
Udonis Haslem,hasleud01,2022,178,83,-7.287887491,-10.40224427,-17.69013176,-10.56265285,1.314011017,-9.248641837,-8.445421901,-8.648500111,-17.09392201,-0.6095280651,-0.6095280651,0,-8.423390406,-7.174520425,-15.59791083,0.3476689253
Sam Hauser,hausesa01,2022,364,173,3.771744735,0.07273257884,3.844477313,-1.564951036,2.503089305,0.9381382688,2.833048582,0.5117195114,3.344768093,0.5334784543,0.4901057217,0.04337273259,2.098188881,-2.202878713,-0.1046898319,-1.040849585
Jaxson Hayes,hayesja02,2022,3076,1481,-1.036322794,-1.434842069,-2.471164863,-1.465571702,-0.2896020847,-1.755173786,-1.194148276,-1.272255135,-2.466403411,0.1908155348,0.4624398667,-0.2716243319,-1.748072614,-1.766861083,-3.514933697,0.04192687201
Killian Hayes,hayeski01,2022,3442,1647,-3.480609897,-0.2998363915,-3.780446289,-3.685427095,-0.7420401026,-4.427467198,-3.684559365,-0.3734565191,-4.058015884,-1.1012216,-1.1012216,0,-3.957444784,0.5154497036,-3.44199508,0.1907605965
Gordon Hayward,haywago01,2022,3356,1564,-0.5294120368,-1.557849881,-2.087261918,-1.507902368,0.5074832576,-1.000419111,-0.7956551735,-1.2226442,-2.018299374,0.5871950189,0.5871950189,0,0.2961230575,-1.477192065,-1.181069007,0.5707766522
Aaron Henry,henryaa01,2022,38,17,-12.46884841,-3.400522388,-15.8693708,-22.18960328,-9.571041604,-31.76064489,-15.34976498,-4.979289331,-20.32905431,-0.1532220989,-0.1532220989,0,-13.48484528,-8.005944541,-21.49078982,0.4931789736
Juancho Hernangomez,hernaju01,2022,1006,501,-0.8376368403,0.73375127,-0.1038855703,0.3341976834,-2.96167309,-2.627475406,-0.6730162542,-0.03087409493,-0.7038903491,0.563356477,0.1698646257,0.3934918512,-1.111465978,-1.08784724,-2.199313219,-0.4434810991
Willy Hernangomez,hernawi01,2022,1786,841,1.34373022,-1.730567353,-0.3868371338,2.09202512,-2.782900999,-0.6908758793,1.590115744,-2.05046043,-0.4603446867,0.9871945956,0.989265064,-0.002070468344,0.9456958093,-1.398659923,-0.4529641136,0.357013873
Tyler Herro,herroty01,2022,5144,2532,1.528852325,-1.125962832,0.4028894932,0.3366154056,-1.238949326,-0.90233392,1.349516833,-1.258927522,0.09058931096,3.606439058,4.549798902,-0.9433598441,1.488194908,-1.279082981,0.2091119273,0.2177850918
Buddy Hield,hieldbu01,2022,5231,2499,1.153976631,-1.099340546,0.05463608451,1.629703948,-1.207520312,0.4221836357,1.342456691,-1.133496221,0.2089604706,3.786037578,3.786037578,0,1.643182492,-1.060184503,0.582997989,0.2522905002
Haywood Highsmith,highsha01,2022,411,194,-4.312801209,-4.123812394,-8.436613603,-2.582393687,-3.671754455,-6.254148141,-4.243171041,-4.312393611,-8.555564651,-0.5742734322,-0.5290768407,-0.04519659157,-4.639526997,-5.312473268,-9.952000265,-0.2606164117
George Hill,hillge01,2022,2810,1329,-1.126153278,0.5104827722,-0.6156705053,-0.3039891106,7.010774535,6.706785424,-1.052581277,1.872069124,0.8194878478,2.399952671,2.247477278,0.1524753931,-1.271098409,1.064626448,-0.2064719615,-1.038793375
Malcolm Hill,hillma01,2022,456,212,0.3813094975,-0.5662629843,-0.1849534868,-2.278683193,-2.494351723,-4.773034916,-0.1431276171,-0.9660616503,-1.109189267,0.1792571137,0.1792571137,0,-0.4714812371,-0.5487123228,-1.02019356,-0.006911001782
Solomon Hill,hillso01,2022,286,139,-2.447562312,1.81026059,-0.6373017216,-2.145639365,11.99858983,9.85295047,-2.570745992,4.086415055,1.515669063,0.2994694503,0.2994694503,0,-2.040233614,2.855141155,0.8149075413,-1.005746493
Nate Hinton,hintona01,2022,5,2,-18.5301914,1.736510329,-16.79368107,11.5620313,37.39650318,48.95853447,-13.40611934,9.292987518,-4.113131822,-0.001569622796,-0.001569622796,0,-16.1466061,-4.364898542,-20.51150464,12.84658221
Jaylen Hoard,hoardja01,2022,493,240,-1.338063698,-4.713535748,-6.051599446,-2.991478897,-5.529011759,-8.520490656,-1.65007054,-5.15143344,-6.80150398,-0.4910670525,-0.4910670525,0,-2.919397381,-4.194053968,-7.113451349,-1.014244285
Aaron Holiday,holidaa01,2022,2163,1041,0.245323484,-0.1039705733,0.1413529108,-1.985632531,0.7222751921,-1.263357339,-0.2073781878,0.06377885892,-0.1435993289,1.356214928,0.8289817145,0.5272332139,-0.7294603827,-0.4952989655,-1.224759348,-0.1760813301
Jrue Holiday,holidjr01,2022,5608,2670,2.40356222,1.873131132,4.276693352,7.531731912,-1.896668734,5.635063178,3.600652307,1.167859688,4.768511995,10.25914747,9.344538931,0.91460854,3.363707057,1.151887628,4.515594685,0.03654998881
Justin Holiday,holidju01,2022,4297,2057,-1.346353636,-1.99233349,-3.338687126,-0.191272942,-1.39714959,-1.588422532,-1.179647834,-1.948398866,-3.1280467,-0.3846079737,-0.3846079737,0,-0.5130888587,-1.743977009,-2.257065868,0.4981543365
Richaun Holmes,holmeri01,2022,2275,1074,-1.906759958,-1.575403243,-3.482163202,-0.7600046301,0.5045110139,-0.2554936162,-1.764674467,-1.183199407,-2.947873873,-0.1084863219,-0.1084863219,0,-2.065018897,-1.808202544,-3.873221441,0.05569231978
Rodney Hood,hoodro01,2022,1483,709,-2.090951437,-1.365281617,-3.456233054,-3.044698657,0.6922090313,-2.352489626,-2.45007027,-1.05985442,-3.50992469,-0.2704733809,-0.2704733809,0,-2.836794123,-2.163320994,-5.000115117,-0.9736410185
Scotty Hopson,hopsosc01,2022,38,18,-7.559291232,2.035519204,-5.523772028,-8.882351082,4.515292348,-4.367058733,-8.227002733,2.687915108,-5.539087625,-0.02559264239,-0.02559264239,0,-5.802128503,-1.398795124,-7.200923627,-0.08285879364
Al Horford,horfoal01,2022,5728,2820,0.2686406295,4.144620518,4.413261147,1.833132781,1.421571766,3.254704547,0.5864860388,3.734354409,4.320840448,10.21464115,6.599301019,3.615340128,0.5849289233,3.753473082,4.338402005,-0.7501625246
Talen Horton-Tucker,hortota01,2022,3188,1511,-2.329524784,-0.1707072988,-2.500232082,-2.105313537,0.5007239422,-1.604589595,-2.399577767,-0.01822794572,-2.417805713,0.2552684419,0.2552684419,0,-2.306081898,-0.04038314446,-2.346465043,-0.3218406716
Danuel House Jr.,houseda01,2022,1754,839,-1.980084915,0.2976846312,-1.682400284,-1.236031795,2.016734798,0.7807030037,-1.951437908,0.6791488266,-1.272289082,0.6855453337,0.5154742713,0.1700710624,-2.129307305,-1.008931283,-3.138238588,0.1623444932
Dwight Howard,howardw01,2022,2026,971,-0.5287967519,-1.135833277,-1.664630029,1.30540059,-2.680631459,-1.375230869,-0.1564969243,-1.51925542,-1.675752344,0.5306591643,0.5306591643,0,-0.7979852315,-1.482799122,-2.280784354,-0.2870571179
Markus Howard,howarma02,2022,376,176,4.482184558,-2.330447787,2.151736771,-0.9929894184,-3.056781887,-4.049771306,3.523622087,-2.617774869,0.9058472179,0.3324990494,0.3324990494,0,3.281750185,-3.657218599,-0.3754684134,1.285996787
Kevin Huerter,huertke01,2022,4869,2342,-0.3306410071,-1.152238202,-1.482879209,3.464596186,0.358264249,3.822860435,0.397257846,-0.8856886133,-0.4884307672,2.697404196,2.64359817,0.05380602637,0.7413393741,-0.5978325816,0.1435067925,0.09972365543
Jay Huff,huffja01,2022,44,20,-11.58370758,18.89934665,7.315639071,-16.5044772,35.46129691,18.95681971,-13.23026395,23.60542312,10.37515917,0.1346095511,0.1346095511,0,-12.42410231,16.27938755,3.855285239,0.5080646304
Elijah Hughes,hugheel01,2022,924,434,-4.799113569,-4.638886239,-9.437999808,-6.267834232,-4.09363408,-10.36146831,-5.367984539,-4.753236594,-10.12122113,-1.635544332,-1.635544332,0,-4.638837104,-4.807438019,-9.446275123,0.1945704883
De'Andre Hunter,huntede01,2022,3637,1752,-1.759831643,0.06804688956,-1.691784753,-1.659505561,-1.576165725,-3.235671286,-1.89069451,-0.2413190621,-2.132013572,0.5497708091,0.5597564106,-0.009985601501,-1.470624929,-0.002816892287,-1.473441821,0.2900307649
Feron Hunt,huntfe01,2022,17,8,-4.324408133,5.567296236,1.242888104,-18.37865776,9.760921498,-8.617736265,-7.549451539,6.744998893,-0.8044526466,0.007924247846,0.007924247846,0,-10.6521026,5.479202596,-5.1729,-0.2102861591
Chandler Hutchison,hutchch01,2022,51,22,-9.954147109,-11.95459411,-21.90874122,-0.6045937797,11.97792182,11.37332804,-8.597035173,-7.663922009,-16.26095718,-0.1531258452,-0.1531258452,0,-9.904999325,-9.029829812,-18.93482914,0.9716297193
Bones Hyland,hylanbo01,2022,2904,1397,2.533779665,-1.792424262,0.741355403,1.128691663,-0.1140403233,1.01465134,2.329491668,-1.551328859,0.7781628085,2.508231469,2.579960192,-0.0717287229,2.207535983,-1.707213285,0.5003226975,-0.07727356108
